order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,tax_pct
ORD-00949,CUST-0144,PROD-0099,2024-12-17,4,1239.05,0.22,0.07
ORD-02632,CUST-0086,PROD-0091,2024-03-29,5,637.66,0.04,0.06
ORD-01244,CUST-0500,PROD-0011,2024-08-18,2,1289.21,0.1,0.13
ORD-01173,CUST-0495,PROD-0011,2023-01-11,1,547.89,0.18,0.08
ORD-03549,CUST-0241,PROD-0072,2023-08-12,3,1584.46,0.21,0.07
ORD-01250,CUST-0020,PROD-0055,2023-08-03,2,340.73,0.13,0.15
ORD-00358,CUST-0128,PROD-0021,2024-07-28,8,1379.93,0.05,0.13
ORD-00931,CUST-0476,PROD-0064,2024-04-12,3,1154.88,0.03,0.08
ORD-04851,CUST-0198,PROD-0042,2023-10-03,7,904.01,0.27,0.14
ORD-02565,CUST-0296,PROD-0047,2023-05-13,6,141.92,0.19,0.06
ORD-01152,CUST-0321,PROD-0049,2024-10-05,9,1708.31,0.24,0.09
ORD-03298,CUST-0012,PROD-0099,2023-02-24,9,708.08,0.01,0.13
ORD-00539,CUST-0168,PROD-0056,2023-02-09,1,1462.74,0.22,0.07
ORD-00307,CUST-0019,PROD-0047,2024-01-19,9,1036.47,1.24,0.07
ORD-00616,CUST-0126,PROD-0032,2024-07-22,6,1983.97,0.12,0.06
ORD-01360,CUST-0409,PROD-0095,2023-12-31,1,898.8,0.16,0.07
ORD-02441,CUST-0069,PROD-0083,2023-10-03,9,260.04,0.17,0.1
ORD-04782,CUST-0013,PROD-0027,2023-05-13,3,1905.82,0.3,0.11
ORD-04258,CUST-0256,PROD-0058,2024-12-27,8,531.66,0.13,0.15
ORD-01676,CUST-0185,PROD-0049,2023-10-24,8,1429.01,0.01,0.11
ORD-03472,CUST-0285,PROD-0076,2024-02-03,5,1086.33,0.07,0.11
ORD-02563,CUST-0020,PROD-0050,2024-07-27,3,332.92,0.25,0.09
ORD-04157,CUST-0145,PROD-0075,2024-09-12,1,1650.87,0.23,0.1
ORD-01357,CUST-0007,PROD-0096,2024-12-13,6,1002.59,0.17,0.11
ORD-03514,CUST-0219,PROD-0007,2024-02-21,9,440.17,0.16,0.11
ORD-02624,CUST-0400,PROD-0043,2023-04-28,5,190.03,0.26,0.06
ORD-02636,CUST-0363,PROD-0033,2023-10-15,3,315.12,0.03,0.1
ORD-03007,CUST-0477,PROD-0084,2023-09-12,3,1575.42,0.15,0.14
ORD-03704,CUST-0209,PROD-0057,2023-06-26,3,99.94,0.22,0.09
ORD-02032,CUST-0429,PROD-0069,2023-06-27,2,176.17,0.13,0.05
ORD-00285,CUST-0059,PROD-0062,2023-09-29,2,1325.61,0.12,0.08
ORD-02718,CUST-0262,PROD-0070,2024-06-19,7,1655.87,0.08,0.14
ORD-00833,CUST-0200,PROD-0089,2024-04-03,9,1285.61,0.21,0.14
ORD-04187,CUST-0435,PROD-0004,2024-12-10,5,306.31,0.24,0.08
ORD-00920,CUST-0310,PROD-0032,2024-05-19,6,1984.97,0.13,0.05
ORD-00906,CUST-0466,PROD-0066,2023-02-01,2,242.09,0.04,0.11
ORD-00681,CUST-0240,PROD-0056,2023-03-15,8,1059.28,0.19,0.06
ORD-04191,CUST-0168,PROD-0043,2023-03-28,10,1237.04,0.1,0.06
ORD-04501,CUST-0124,PROD-0087,2023-06-13,5,385.34,0.04,0.06
ORD-02982,CUST-0189,PROD-0063,2024-01-06,10,434.12,0.13,0.13
ORD-00822,CUST-0201,PROD-0079,2023-12-08,8,700.1,0.25,0.13
ORD-04975,CUST-0380,PROD-0084,2024-08-30,5,1680.16,0.15,0.06
ORD-04327,CUST-0434,PROD-0025,2024-06-26,6,1169.57,0.1,0.07
ORD-03168,CUST-0288,PROD-0004,2023-11-12,6,1337.24,0.29,0.05
ORD-02524,CUST-0210,PROD-0004,2024-11-22,8,1207.21,0.07,0.08
ORD-01710,CUST-0223,PROD-0062,2023-05-14,10,1558.81,0.07,0.13
ORD-04218,CUST-0180,PROD-0051,2024-11-19,4,1601.7,0.05,0.09
ORD-01082,CUST-0416,PROD-0048,2023-08-18,7,460.42,0.03,0.12
ORD-00066,CUST-0162,PROD-0058,2024-08-14,3,1114.28,0.15,0.06
ORD-04353,CUST-0141,PROD-0047,2023-10-20,3,93.02,0.15,0.07
ORD-00891,CUST-0203,PROD-0002,2024-10-12,3,1044.31,0.18,0.07
ORD-03116,CUST-0159,PROD-0051,2024-11-15,7,852.33,0.04,0.1
ORD-01557,CUST-0391,PROD-0063,2023-01-14,6,1486.96,0.14,0.1
ORD-03151,CUST-0061,PROD-0082,2023-08-27,4,1703.45,0.12,0.07
ORD-03827,CUST-0099,PROD-0084,2024-07-06,6,965.87,0.1,0.09
ORD-03026,CUST-0415,PROD-0018,2023-11-15,4,1698.16,0.1,0.1
ORD-00080,CUST-0184,PROD-0009,2023-07-20,2,1464.55,0.14,0.12
ORD-01547,CUST-0471,PROD-0096,2024-09-01,2,1229.0,0.02,0.06
ORD-00463,CUST-0145,PROD-0099,2024-07-31,8,234.65,0.14,0.13
ORD-02800,CUST-0108,PROD-0073,2024-07-02,10,1400.22,0.06,0.12
ORD-02573,CUST-0061,PROD-0098,2023-10-04,9,190.52,0.0,0.05
ORD-01714,CUST-0034,PROD-0100,2023-09-01,4,333.27,0.14,0.14
ORD-03693,CUST-0313,PROD-0053,2024-07-02,2,723.74,0.1,0.05
ORD-02347,CUST-0081,PROD-0009,2024-03-14,10,1073.52,0.26,0.12
ORD-00403,CUST-0456,PROD-0004,2024-08-06,5,1625.67,0.19,0.14
ORD-02162,CUST-0369,PROD-0024,2023-02-12,1,167.09,0.03,0.07
ORD-04651,CUST-0302,PROD-0097,2023-11-24,6,1547.99,0.26,0.14
ORD-03090,CUST-0199,PROD-0052,2024-07-20,10,1543.22,0.15,0.08
ORD-00565,CUST-0473,PROD-0057,2024-10-02,10,1337.11,0.24,0.12
ORD-01234,CUST-0368,PROD-0030,2024-11-20,4,1970.58,0.25,0.09
ORD-01217,CUST-0182,PROD-0011,2024-07-02,3,1986.22,0.22,0.06
ORD-03042,CUST-0215,PROD-0009,2023-03-12,6,361.82,0.14,0.14
ORD-00554,CUST-0078,PROD-0027,2024-11-11,2,337.88,0.03,0.06
ORD-00282,CUST-0460,PROD-0010,2024-10-06,3,759.55,0.11,0.11
ORD-00795,CUST-0108,PROD-0094,2023-10-06,3,1704.49,0.29,0.14
ORD-04980,CUST-0421,PROD-0062,2023-02-11,-2,658.06,0.21,0.07
ORD-01370,CUST-0176,PROD-0082,2024-11-05,7,1349.22,0.03,0.14
ORD-00979,CUST-0479,PROD-0006,2024-07-06,1,228.97,0.0,0.13
ORD-00245,CUST-0377,PROD-0066,2023-04-10,3,1967.07,0.02,0.15
ORD-04606,CUST-0128,PROD-0043,2023-01-08,8,816.47,0.24,0.07
ORD-02693,CUST-0489,PROD-0086,2024-10-18,1,420.43,0.21,0.1
ORD-00160,CUST-0444,PROD-0061,2023-06-11,7,1638.63,0.13,0.1
ORD-02612,CUST-0320,PROD-0096,2024-04-08,5,718.24,0.06,0.1
ORD-02527,CUST-0377,PROD-0055,2024-04-17,5,1893.54,0.21,0.05
ORD-02277,CUST-0181,PROD-0004,2024-10-23,2,298.02,0.05,0.11
ORD-01504,CUST-0066,PROD-0067,2024-11-19,4,1900.92,0.17,0.1
ORD-03320,CUST-0476,PROD-0036,2024-04-12,6,1009.74,0.22,0.09
ORD-03049,CUST-0077,PROD-0032,2024-01-26,4,1143.9,0.16,0.14
ORD-00202,CUST-0025,PROD-0085,2023-08-26,5,1544.79,0.19,0.11
ORD-01304,CUST-0247,PROD-0005,2023-09-21,7,309.99,0.09,0.12
ORD-04600,CUST-0185,PROD-0091,2024-09-23,5,1053.03,0.17,0.13
ORD-02184,CUST-0217,PROD-0040,2023-11-28,3,184.58,0.18,0.11
ORD-01609,CUST-0046,PROD-0077,2024-10-04,4,1433.98,0.22,0.08
ORD-04983,CUST-0312,PROD-0009,2023-10-14,6,1004.45,0.03,0.06
ORD-04690,CUST-0258,PROD-0092,2024-06-11,3,980.71,0.09,0.07
ORD-01896,CUST-0102,PROD-0026,2023-06-10,9,1352.52,0.08,0.15
ORD-01686,CUST-0202,PROD-0018,2024-11-10,9,1628.48,0.15,0.14
ORD-02916,CUST-0153,PROD-0078,2023-01-31,8,757.5,0.26,0.13
ORD-01722,CUST-0270,PROD-0010,2024-10-11,8,224.0,0.18,0.11
ORD-02941,CUST-0099,PROD-0035,2023-03-21,1,354.79,0.18,0.09
ORD-04891,CUST-0103,PROD-0061,2023-11-03,8,1392.63,0.11,0.14
ORD-03554,CUST-0421,PROD-0017,2023-12-19,6,1832.55,0.12,0.06
ORD-04504,CUST-0489,PROD-0096,2023-01-17,6,108.05,0.08,0.05
ORD-00219,CUST-0314,PROD-0007,2023-07-14,7,305.82,0.25,0.14
ORD-01924,CUST-0255,PROD-0092,2023-09-28,3,1715.48,0.17,0.09
ORD-02888,CUST-0317,PROD-0058,2024-05-09,1,1169.73,0.13,0.14
ORD-03057,CUST-0219,PROD-0021,2024-08-28,7,527.75,0.13,0.08
ORD-00685,CUST-0043,PROD-0054,2023-04-29,8,367.31,0.05,0.09
ORD-03702,CUST-0462,PROD-0017,2024-06-27,2,1600.55,0.25,0.08
ORD-00355,CUST-0382,PROD-0071,2024-01-14,5,1873.07,0.05,0.12
ORD-01074,CUST-0453,PROD-0086,2023-02-27,4,214.81,0.08,0.11
ORD-03540,CUST-0247,PROD-0062,2023-12-17,6,1236.75,0.21,0.14
ORD-02359,CUST-0030,PROD-0029,2023-06-21,9,1399.63,0.03,0.1
ORD-01440,CUST-0375,PROD-0078,2023-08-07,8,1519.33,0.07,0.06
ORD-01919,CUST-0263,PROD-0071,2024-05-04,5,1766.16,0.1,0.12
ORD-04755,CUST-0324,PROD-0050,2024-07-17,7,1974.64,0.12,0.09
ORD-01656,CUST-0352,PROD-0047,2023-02-21,3,1606.47,0.21,0.07
ORD-02506,CUST-0121,PROD-0018,2023-05-15,7,1139.76,0.22,0.07
ORD-03025,CUST-0346,PROD-0077,2023-10-21,4,451.03,0.04,0.13
ORD-03219,CUST-0013,PROD-0048,2024-11-26,7,1848.1,0.13,0.07
ORD-01312,CUST-0152,PROD-0099,2024-07-05,10,1375.91,0.08,0.08
ORD-00456,CUST-0294,PROD-0032,2023-06-27,6,549.39,0.28,0.13
ORD-02155,CUST-0393,PROD-0042,2023-04-08,1,1192.19,0.16,0.08
ORD-01401,CUST-0497,PROD-0023,2024-04-13,4,1544.26,0.18,0.06
ORD-04950,CUST-0203,PROD-0024,2023-08-28,9,1635.82,0.2,0.11
ORD-03817,CUST-0361,PROD-0070,2024-01-22,3,161.29,0.05,0.12
ORD-01184,CUST-0033,PROD-0057,2023-11-21,2,560.13,0.18,0.08
ORD-04843,CUST-0406,PROD-0050,2024-05-15,8,1072.68,0.18,0.09
ORD-01311,CUST-0445,PROD-0063,2024-05-15,8,875.43,0.14,0.05
ORD-02055,CUST-0149,PROD-0036,2023-01-17,7,642.59,0.01,0.07
ORD-03017,CUST-0048,PROD-0029,2024-11-05,1,175.16,0.1,0.09
ORD-01892,CUST-0307,PROD-0037,2023-04-21,5,547.54,0.27,0.09
ORD-03826,CUST-0178,PROD-0097,2023-07-09,9,462.84,0.07,0.11
ORD-02213,CUST-0155,PROD-0083,2024-11-14,4,1437.39,0.17,0.08
ORD-01532,CUST-0243,PROD-0049,2024-11-19,8,203.17,0.01,0.14
ORD-03783,CUST-0230,PROD-0049,2023-10-03,7,1485.7,0.23,0.12
ORD-03098,CUST-0060,PROD-0016,2023-11-14,8,943.59,0.28,0.15
ORD-01685,CUST-0005,PROD-0042,2024-10-12,3,313.91,0.28,0.07
ORD-01756,CUST-0286,PROD-0099,2023-04-26,4,1670.68,0.28,0.13
ORD-04534,CUST-0082,PROD-0024,2023-06-15,9,520.01,0.04,0.05
ORD-03315,CUST-0171,PROD-0084,2024-01-25,5,693.38,0.16,0.15
ORD-01373,CUST-0081,PROD-0042,2024-08-18,7,1573.76,0.26,0.11
ORD-00144,CUST-0017,PROD-0024,2024-02-22,10,789.29,0.3,0.15
ORD-00444,CUST-0162,PROD-0072,2023-06-29,1,1671.86,0.09,0.12
ORD-03731,CUST-0477,PROD-0088,2024-05-23,3,456.17,0.23,0.15
ORD-02903,CUST-0014,PROD-0095,2024-06-23,9,414.76,0.15,0.09
ORD-02491,CUST-0068,PROD-0014,2024-06-09,6,1172.85,0.11,0.09
ORD-00793,CUST-0326,PROD-0032,2023-08-02,7,1391.76,0.1,0.09
ORD-04778,CUST-0173,PROD-0093,2023-01-21,1,684.61,0.1,0.14
ORD-04007,CUST-0308,PROD-0055,2023-03-23,6,44.37,0.28,0.12
ORD-03500,CUST-0204,PROD-0004,2024-07-12,7,1105.79,0.19,0.09
ORD-03954,CUST-0229,PROD-0002,2023-06-07,4,509.46,0.27,0.07
ORD-01418,CUST-0390,PROD-0017,2024-07-18,10,1044.63,0.17,0.14
ORD-01942,CUST-0009,PROD-0080,2024-08-03,4,1599.62,0.13,0.08
ORD-01105,CUST-0269,PROD-0065,2024-02-11,1,1138.86,0.3,0.13
ORD-02610,CUST-0396,PROD-0073,2023-11-19,7,452.2,0.2,0.08
ORD-02501,CUST-0087,PROD-0009,2024-03-08,5,869.07,0.04,0.14
ORD-03748,CUST-0107,PROD-0033,2024-12-13,2,353.56,0.02,0.11
ORD-03712,CUST-0387,PROD-0082,2024-04-16,2,1497.93,0.22,0.11
ORD-00395,CUST-0242,PROD-0003,2023-05-06,1,693.11,0.24,0.08
ORD-03401,CUST-0448,PROD-0041,2023-08-10,4,1723.18,0.2,0.1
ORD-01856,CUST-0038,PROD-0031,2023-04-25,3,1883.78,0.18,0.1
ORD-03579,CUST-0484,PROD-0056,2023-11-10,2,527.82,0.14,0.11
ORD-01635,CUST-0358,PROD-0056,2023-12-08,10,1129.91,0.13,0.09
ORD-01070,CUST-0450,PROD-0083,2023-10-06,9,513.6,0.12,0.11
ORD-03256,CUST-0326,PROD-0100,2023-10-19,10,1733.82,0.21,0.1
ORD-04776,CUST-0353,PROD-0031,2023-02-26,5,1495.64,0.27,0.09
ORD-02984,CUST-0401,PROD-0074,2024-03-22,10,1941.55,0.2,0.09
ORD-02003,CUST-0186,PROD-0052,2023-07-22,5,74.44,0.02,0.05
ORD-00528,CUST-0107,PROD-0036,2023-04-16,9,1020.01,0.14,0.11
ORD-02900,CUST-0007,PROD-0021,2023-07-25,10,238.66,0.02,0.05
ORD-02241,CUST-0333,PROD-0067,2024-03-01,9,135.13,0.28,0.09
ORD-00709,CUST-0187,PROD-0043,2023-07-21,9,1001.8,0.26,0.07
ORD-03444,CUST-0050,PROD-0099,2024-08-24,6,567.53,0.28,0.06
ORD-01266,CUST-0062,PROD-0072,2023-10-10,9,888.88,0.21,0.08
ORD-02051,CUST-0418,PROD-0021,2023-03-12,4,721.92,0.23,0.11
ORD-02217,CUST-0352,PROD-0080,2023-09-07,9,1472.55,0.28,0.11
ORD-01145,CUST-0473,PROD-0009,2023-04-27,3,1459.04,0.12,0.15
ORD-02818,CUST-0374,PROD-0010,2023-12-08,7,1767.25,0.24,0.14
ORD-04184,CUST-0051,PROD-0097,2023-02-06,9,601.34,0.29,0.09
ORD-01088,CUST-0439,PROD-0027,2023-09-29,9,1672.73,0.07,0.11
ORD-02757,CUST-0394,PROD-0021,2024-04-23,9,58.03,0.06,0.09
ORD-03356,CUST-0480,PROD-0082,2024-12-19,4,286.91,0.24,0.11
ORD-00085,CUST-0203,PROD-0081,2024-12-11,2,749.97,0.27,0.07
ORD-03774,CUST-0418,PROD-0014,2024-09-16,10,1851.06,0.02,0.1
ORD-04257,CUST-0062,PROD-0071,2023-06-12,9,837.97,0.14,0.09
ORD-02073,CUST-0095,PROD-0099,2024-06-25,7,1753.01,0.23,0.14
ORD-00907,CUST-0304,PROD-0024,2023-09-16,10,964.2,0.21,0.06
ORD-04135,CUST-0150,PROD-0034,2023-01-02,6,1323.27,0.21,0.05
ORD-03645,CUST-0333,PROD-0008,2024-11-06,3,730.61,0.04,0.13
ORD-01611,CUST-0178,PROD-0099,2023-06-16,6,819.93,0.17,0.09
ORD-02732,CUST-0112,PROD-0039,2024-11-04,1,1742.72,0.22,0.11
ORD-01252,CUST-0166,PROD-0079,2024-06-25,5,1442.69,0.26,0.08
ORD-01364,CUST-0052,PROD-0070,2024-02-18,4,961.82,0.13,0.1
ORD-04936,CUST-0365,PROD-0049,2023-05-31,5,1057.4,0.13,0.05
ORD-00585,CUST-0097,PROD-0072,2024-03-07,3,213.81,0.05,0.07
ORD-04636,CUST-0312,PROD-0065,2023-07-09,4,1791.83,0.27,0.12
ORD-03909,CUST-0093,PROD-0077,2024-05-18,10,677.41,0.21,0.08
ORD-00275,CUST-0458,PROD-0070,2024-10-26,10,433.39,0.01,0.08
ORD-04871,CUST-0448,PROD-0098,2023-08-26,7,433.85,0.29,0.05
ORD-00921,CUST-0046,PROD-0047,2024-02-12,2,1371.12,0.12,0.08
ORD-01388,CUST-0192,PROD-0003,2023-12-18,1,1665.03,0.02,0.15
ORD-03109,CUST-0043,PROD-0043,2023-02-16,2,675.8,0.24,0.11
ORD-01590,CUST-0179,PROD-0090,2024-08-03,10,81.65,0.07,0.1
ORD-03383,CUST-0319,PROD-0063,2023-11-12,6,1203.4,0.05,0.1
ORD-03097,CUST-0443,PROD-0092,2023-03-28,1,1281.43,0.23,0.07
ORD-00048,CUST-0420,PROD-0053,2024-04-28,4,882.53,0.09,0.12
ORD-03898,CUST-0498,PROD-0030,2023-05-05,9,1508.59,0.28,0.14
ORD-00661,CUST-0457,PROD-0072,2024-12-29,5,1955.27,0.2,0.06
ORD-02631,CUST-0304,PROD-0021,2024-10-30,8,1619.22,0.07,0.05
ORD-00546,CUST-0107,PROD-0088,2023-05-12,5,1399.13,0.18,0.11
ORD-01377,CUST-0361,PROD-0026,2023-01-12,3,1950.22,0.23,0.05
ORD-01115,CUST-0233,PROD-0006,2023-09-23,5,978.78,0.02,0.08
ORD-00352,CUST-0241,PROD-0024,2023-01-18,3,121.52,0.23,0.06
ORD-00757,CUST-0212,PROD-0072,2023-07-04,10,958.29,0.27,0.12
ORD-02890,CUST-0013,PROD-0098,2023-09-05,5,829.91,0.14,0.13
ORD-04922,CUST-0273,PROD-0027,2024-07-17,3,945.32,0.07,0.08
ORD-00639,CUST-0186,PROD-0061,2023-07-10,4,1927.0,0.26,0.14
ORD-02081,CUST-0368,PROD-0053,2023-03-28,1,1862.66,0.08,0.06
ORD-01205,CUST-0024,PROD-0010,2023-10-09,6,1187.04,0.18,0.15
ORD-00997,CUST-0424,PROD-0029,2023-03-10,9,1943.92,0.27,0.07
ORD-00327,CUST-0458,PROD-0081,2023-09-27,8,1613.28,0.05,0.1
ORD-00130,CUST-0330,PROD-0068,2024-08-26,1,184.57,0.11,0.09
ORD-03230,CUST-0480,PROD-0088,2023-03-15,2,96.93,0.08,0.09
ORD-01395,CUST-0335,PROD-0086,2023-07-30,4,1172.91,0.23,0.1
ORD-03852,CUST-0031,PROD-0027,2023-01-16,6,987.94,0.21,0.08
ORD-03897,CUST-0380,PROD-0051,2024-04-23,5,764.38,0.11,0.08
ORD-00818,CUST-0446,PROD-0027,2023-11-11,2,784.1,0.27,0.07
ORD-03127,CUST-0263,PROD-0011,2024-12-14,7,793.88,0.16,0.11
ORD-04319,CUST-0453,PROD-0095,2024-09-14,8,1103.07,0.13,0.05
ORD-00029,CUST-0244,PROD-0035,2023-10-18,4,430.72,0.26,0.14
ORD-02109,CUST-0063,PROD-0002,2024-03-17,9,1839.91,0.2,0.12
ORD-00794,CUST-0168,PROD-0032,2023-10-27,10,386.31,0.16,0.13
ORD-02611,CUST-0422,PROD-0022,2023-03-22,7,1439.87,0.14,0.11
ORD-01116,CUST-0339,PROD-0001,2024-07-06,2,115.85,0.09,0.09
ORD-04120,CUST-0076,PROD-0007,2023-06-13,10,1242.47,0.08,0.08
ORD-02841,CUST-0478,PROD-0038,2024-07-15,-2,146.74,0.15,0.11
ORD-04838,CUST-0124,PROD-0077,2023-02-28,1,426.29,0.19,0.15
ORD-01329,CUST-0121,PROD-0049,2024-10-09,1,1505.26,0.09,0.12
ORD-01036,CUST-0443,PROD-0041,2024-12-27,1,309.51,0.14,0.06
ORD-00357,CUST-0405,PROD-0032,2023-11-29,-1,343.05,0.08,0.06
ORD-01405,CUST-0360,PROD-0011,2023-12-19,2,873.96,0.25,0.08
ORD-02516,CUST-0071,PROD-0035,2023-03-12,8,305.06,0.02,0.06
ORD-03642,CUST-0481,PROD-0038,2024-02-28,10,1074.88,0.18,0.05
ORD-00827,CUST-0038,PROD-0082,2023-03-06,3,513.01,0.15,0.1
ORD-00386,CUST-0258,PROD-0090,2023-05-25,9,91.95,0.16,0.06
ORD-03159,CUST-0118,PROD-0085,2023-04-29,9,404.62,0.09,0.12
ORD-04893,CUST-0253,PROD-0055,2023-08-30,6,1064.62,0.01,0.06
ORD-03565,CUST-0149,PROD-0020,2024-06-20,1,921.82,0.28,0.08
ORD-03544,CUST-0232,PROD-0065,2023-11-14,2,1730.68,0.19,0.08
ORD-02739,CUST-0479,PROD-0001,2023-08-27,1,179.5,0.2,0.07
ORD-04955,CUST-0487,PROD-0045,2024-01-04,10,601.85,0.15,0.14
ORD-02340,CUST-0042,PROD-0052,2023-05-25,3,1824.98,0.17,0.05
ORD-04416,CUST-0301,PROD-0046,2024-05-09,8,1552.14,0.09,0.11
ORD-02528,CUST-0157,PROD-0084,2023-10-24,5,630.99,0.22,0.15
ORD-01985,CUST-0003,PROD-0074,2024-12-02,9,393.77,0.18,0.07
ORD-02539,CUST-0432,PROD-0033,2024-04-20,2,310.12,0.1,0.11
ORD-00284,CUST-0109,PROD-0020,2024-08-08,8,339.56,0.02,0.11
ORD-00812,CUST-0488,PROD-0043,2024-12-27,10,1572.86,0.28,0.07
ORD-03722,CUST-0175,PROD-0075,2024-06-07,7,71.68,0.24,0.08
ORD-01073,CUST-0034,PROD-0050,2023-02-21,8,1139.26,0.1,0.07
ORD-02385,CUST-0406,PROD-0078,2023-05-17,10,1072.07,0.08,0.08
ORD-04957,CUST-0230,PROD-0088,2024-02-13,6,471.71,0.13,0.09
ORD-02747,CUST-0253,PROD-0056,2023-05-15,8,580.36,0.18,0.13
ORD-04315,CUST-0224,PROD-0096,2023-05-10,5,373.87,0.1,0.14
ORD-04848,CUST-0234,PROD-0085,2024-09-01,2,1796.71,0.15,0.13
ORD-00104,CUST-0376,PROD-0016,2024-04-14,3,750.02,0.22,0.14
ORD-01792,CUST-0309,PROD-0073,2024-03-30,10,406.94,0.12,0.13
ORD-03573,CUST-0083,PROD-0049,2023-06-03,6,1986.59,0.23,0.1
ORD-03865,CUST-0280,PROD-0083,2023-06-02,3,1239.96,0.29,0.06
ORD-03164,CUST-0013,PROD-0098,2024-07-14,10,1384.11,0.26,0.05
ORD-03983,CUST-0110,PROD-0089,2023-12-03,10,1672.43,0.08,0.1
ORD-01190,CUST-0172,PROD-0053,2023-10-26,5,294.73,0.1,0.13
ORD-01633,CUST-0175,PROD-0088,2023-04-13,3,1547.2,0.01,0.07
ORD-03468,CUST-0326,PROD-0075,2023-12-05,4,182.69,0.1,0.1
ORD-03193,CUST-0348,PROD-0083,2023-11-29,3,1332.3,0.18,0.1
ORD-04604,CUST-0233,PROD-0032,2024-01-03,7,579.5,0.09,0.06
ORD-00943,CUST-0184,PROD-0091,2023-08-17,8,332.05,0.11,0.09
ORD-03650,CUST-0352,PROD-0091,2023-12-29,7,1666.09,0.19,0.13
ORD-03310,CUST-0239,PROD-0054,2024-02-29,1,1924.98,0.24,0.1
ORD-02701,CUST-0397,PROD-0006,2024-09-19,9,195.38,0.0,0.14
ORD-04211,CUST-0042,PROD-0068,2023-01-09,8,96.0,0.11,0.06
ORD-00413,CUST-0199,PROD-0063,2023-06-28,10,942.84,0.19,0.07
ORD-04813,CUST-0415,PROD-0009,2023-11-07,8,1154.07,0.1,0.08
ORD-04958,CUST-0410,PROD-0099,2024-05-22,5,1807.37,0.24,0.06
ORD-01803,CUST-0068,PROD-0038,2024-01-05,1,1467.56,0.06,0.07
ORD-02847,CUST-0295,PROD-0063,2024-08-01,10,974.73,0.25,0.13
ORD-04706,CUST-0329,PROD-0095,2023-08-31,1,832.32,0.1,0.1
ORD-04058,CUST-0364,PROD-0018,2024-01-30,6,1212.31,0.03,0.13
ORD-04548,CUST-0126,PROD-0081,2023-01-11,3,661.51,0.22,0.07
ORD-03373,CUST-0302,PROD-0046,2024-12-07,6,474.38,0.13,0.11
ORD-03142,CUST-0474,PROD-0010,2023-01-04,6,1919.59,0.16,0.08
ORD-01914,CUST-0090,PROD-0010,2023-11-06,3,1467.65,0.16,0.13
ORD-00731,CUST-0293,PROD-0038,2024-08-23,2,1207.18,0.12,0.06
ORD-02182,CUST-0459,PROD-0087,2023-07-16,4,1591.21,0.18,0.05
ORD-03102,CUST-0476,PROD-0092,2024-03-21,8,1971.06,0.03,0.11
ORD-00847,CUST-0148,PROD-0097,2023-04-18,1,1046.54,0.29,0.11
ORD-03367,CUST-0338,PROD-0007,2023-10-22,10,1250.65,0.07,0.07
ORD-03307,CUST-0454,PROD-0078,2024-11-19,1,1023.79,0.27,0.11
ORD-00858,CUST-0037,PROD-0053,2024-09-13,6,774.23,0.09,0.15
ORD-02848,CUST-0313,PROD-0035,2023-02-04,3,1114.92,0.03,0.09
ORD-02882,CUST-0052,PROD-0042,2023-02-06,3,1681.33,0.2,0.14
ORD-04404,CUST-0202,PROD-0100,2024-07-13,2,1416.26,0.09,0.06
ORD-04745,CUST-0312,PROD-0060,2024-05-10,2,1561.37,0.12,0.13
ORD-00645,CUST-0423,PROD-0021,2024-06-02,6,1437.6,0.26,0.13
ORD-04877,CUST-0364,PROD-0090,2024-12-24,10,52.67,0.21,0.06
ORD-00329,CUST-0172,PROD-0034,2024-11-30,5,958.31,0.19,0.09
ORD-04813,CUST-0415,PROD-0009,2023-11-07,8,1154.07,0.1,0.08
ORD-03752,CUST-0214,PROD-0006,2023-09-25,4,59.53,0.03,0.07
ORD-04746,CUST-0456,PROD-0005,2023-05-09,1,149.98,0.17,0.06
ORD-00313,CUST-0247,PROD-0015,2024-09-12,8,1366.37,0.27,0.14
ORD-04159,CUST-0212,PROD-0077,2024-07-03,4,1835.73,0.01,0.14
ORD-01024,CUST-0082,PROD-0073,2024-07-03,9,25.81,0.26,0.08
ORD-02154,CUST-0187,PROD-0051,2023-06-24,7,726.61,0.19,0.09
ORD-02517,CUST-0260,PROD-0020,2024-06-16,3,1415.62,0.16,0.06
ORD-04805,CUST-0325,PROD-0080,2023-09-29,5,1228.84,0.1,0.1
ORD-00621,CUST-0039,PROD-0069,2023-09-22,7,411.5,0.19,0.15
ORD-03115,CUST-0483,PROD-0064,2024-06-18,4,1626.5,0.01,0.07
ORD-00879,CUST-0348,PROD-0057,2023-12-13,6,1748.13,0.29,0.12
ORD-02886,CUST-0407,PROD-0042,2024-11-02,2,1507.56,0.28,0.15
ORD-00892,CUST-0349,PROD-0059,2024-05-07,3,1634.13,0.09,0.07
ORD-01119,CUST-0205,PROD-0013,2024-02-21,6,504.97,0.2,0.09
ORD-04228,CUST-0402,PROD-0043,2023-04-11,3,797.93,0.08,0.12
ORD-03848,CUST-0456,PROD-0037,2023-04-10,2,891.79,0.09,0.09
ORD-03999,CUST-0086,PROD-0076,2023-01-19,6,638.15,0.0,0.14
ORD-00636,CUST-0427,PROD-0075,2024-04-19,4,1203.64,0.23,0.08
ORD-02778,CUST-0174,PROD-0021,2023-04-22,1,294.89,0.04,0.11
ORD-00050,CUST-0446,PROD-0089,2024-12-12,8,1168.67,0.16,0.14
